0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.22577891192723873,-1.4956390066988152,2.0428465749907394,-1.366485483839793,-1.5416306899428758,0.10415298703422368,-0.9790971376842379,-1.7389008511577437,-1.106136403686965,-1.677897250546871,1.618166072416471,1.7131179816129452,-0.5875854221205691,0.2939797771200324,-0.6856562310886907,-1.0828626731506155,1.5385322178519167,0.9679190403409416,-0.4157962499711186,0.08142754502498203,0.18506427796200808,0.1414308313467066,-0.7098917858533982
0.2965422851866712,3.2362467980777545,-0.5017899889779405,0.2512057825262494,-0.18388607101899973,1.264955487591182,-0.737484834500899,1.1424765831821948,0.9629885901705715,-0.03736803438666881,1.1025051369880758,-0.6937299342726027,-1.2675367291407822,-1.2764673156078983,-0.452883927983977,0.031067199682651425,-1.4664962015338086,0.008360619138259029,0.5684900433133313,1.0561672165822276,-1.1745462528325739,0.24305299720202828,0.5344573972000617
-1.2277374475973653,-0.5733514533298673,1.033911460622157,0.6785582569056098,-0.3148756941301533,-1.1660779250751423,-2.257913775030176,0.10171656741179337,0.6108908002637243,-0.12665191711050341,-0.8508913436024654,1.7456564905855365,-0.5371833918270551,1.3933995221937954,-0.9690754858822053,0.4413975367261416,0.3558474525609749,0.1208308126659775,0.6779009456482217,-0.24804589529880758,0.28661125510436536,-0.024026289440524456,-0.31469305705757294
-0.3301695136284397,-1.2320101572234483,-0.6898197118366474,0.6914831007757519,-0.9199963132209409,0.03295689429602434,-0.6343246889803318,0.8018428030810807,-1.2496112252776224,-0.40428591270816,-0.24923437094829898,-0.09459943849521199,0.4142190540592419,0.4957529536478529,1.8103616646034315,1.078002433487214,-0.1253178186611805,1.4806977778978574,-0.12409346570997559,-0.16278720043648962,-0.7151654274716814,0.5200810159661076,0.8344563183811141
-1.0171966675728,-1.1420792775699218,1.2397074670216512,-0.19590697468309073,1.2156518113334982,0.4721994227486943,-1.1573766581674274,-0.0270677393173976,-0.21482939524340544,1.288087559482606,0.2271384429817322,-0.3487748628470743,-0.5369840630117467,-3.07341846775543,-0.9642574598877525,1.0696320668695236,0.7601896598354324,-0.8471987167678415,-0.12677950043273079,0.05613859975611324,0.5705877147535962,0.19620259233435605,0.3709933021526932
-0.8155482008552336,-1.0046829465545062,-0.8781457029135095,0.9249534368369808,-2.345722782762197,-0.7662581413764418,-0.7198202905078024,-0.3059064954306655,-0.5652077145098557,-0.48736805349962453,0.3435202834678516,0.05267542858173366,-0.6475239109492323,0.3807836213602886,-0.524656339553365,0.23625441972324723,-0.177521110404005,-0.4324715234592086,-0.12262958157313336,0.3612128870544986,-1.327546924261649,-0.21115501676681592,-0.035114676262309324
0.6547468031426977,2.087981668327755,3.7860457047978207,2.6522545102503,0.12313336626055851,-0.8177725563610376,0.3636824195827754,0.25828776032121975,0.43317930273427196,-1.8517016190622912,-0.21892953141525046,0.13556275581949667,0.5345284595188896,-0.6317446726733777,0.04881643887618198,-0.47025590199757983,-0.45508372527981833,1.9964463354807713,0.5834833553516243,1.0969779598636968,0.6087655619932708,-0.5042533732969654,0.13029486915320726
-2.155046271538162,2.7894395542388963,0.3141153142664329,2.167567379855185,-0.9402374397093198,0.5666113842061725,0.7939811026145549,0.5029328958360574,0.1844169751725335,-0.054232356233505426,0.11347289729445932,2.0974397691935587,-0.05407707558420083,-0.15212192028607957,-0.22272879614616212,0.21176665543711848,-0.1623643946268001,-0.8970625629121457,0.0013098964511846223,0.5989467046719061,-0.6506363706899375,0.3777349168330996,-1.110987605439318
0.1341696985273741,3.255898513958068,-1.6723507024070385,-0.3757260740192552,-0.36181129032712783,0.8475272272973959,0.7494581774901161,0.04022514986432586,-0.015594277885067552,-0.40495146124134207,-1.0203622157671888,0.38567166545928405,0.2912072399329365,1.0232243151585394,-1.4341158238589329,0.030488990703910146,-1.3022053564441762,-0.7311772025561619,-0.26457397164509655,-0.27013008878919686,-1.3560645309835904,0.011113384836881957,0.048710883966924245
1.6919425234718246,-0.75987960637423,1.2900934140238478,0.9736013091424257,-0.795708035652622,0.28295620278549627,1.6330273267485536,-0.23440674001575368,1.5524692735080758,-0.3042407375880254,0.24669844154571716,1.3165441859276032,0.06483531184597495,0.027277261160067175,0.5814382834505735,1.4355585440242022,1.3780457207378862,-0.9651551144201155,-0.2563658990468294,0.19078924508708586,0.5152715963423508,-0.17959333129123373,0.31163028801043946
